gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105346626,0.0425841066522744,-1.14311499425895,atrial natriuretic peptide receptor 1,XM_034481878.1,105346626,NC_047564.1,11393152,11422673,GO:0005886,plasma membrane,other membranes,C
LOC105346626,0.0425841066522744,-1.14311499425895,atrial natriuretic peptide receptor 1,XM_034481878.1,105346626,NC_047564.1,11393152,11422673,GO:0005886,plasma membrane,plasma membrane,C
LOC105346626,0.0425841066522744,-1.14311499425895,atrial natriuretic peptide receptor 1,XM_034481878.1,105346626,NC_047564.1,11393152,11422673,GO:0005887,integral to plasma membrane,other membranes,C
LOC105346626,0.0425841066522744,-1.14311499425895,atrial natriuretic peptide receptor 1,XM_034481878.1,105346626,NC_047564.1,11393152,11422673,GO:0005887,integral to plasma membrane,plasma membrane,C
LOC105346626,0.0425841066522744,-1.14311499425895,atrial natriuretic peptide receptor 1,XM_034481878.1,105346626,NC_047564.1,11393152,11422673,GO:0008074,guanylate cyclase complex, soluble,cytosol,C
LOC105346626,0.0425841066522744,-1.14311499425895,atrial natriuretic peptide receptor 1,XM_034481878.1,105346626,NC_047564.1,11393152,11422673,GO:0043235,receptor complex,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476543.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476543.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476543.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476543.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476543.1,105326964,NC_047563.1,11071116,11094285,GO:0030285,integral to synaptic vesicle membrane,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476543.1,105326964,NC_047563.1,11071116,11094285,GO:0030424,axon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476543.1,105326964,NC_047563.1,11071116,11094285,GO:0043204,perikaryon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476544.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476544.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476544.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476544.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476544.1,105326964,NC_047563.1,11071116,11094285,GO:0030285,integral to synaptic vesicle membrane,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476544.1,105326964,NC_047563.1,11071116,11094285,GO:0030424,axon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476544.1,105326964,NC_047563.1,11071116,11094285,GO:0043204,perikaryon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476545.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476545.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476545.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476545.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476545.1,105326964,NC_047563.1,11071116,11094285,GO:0030285,integral to synaptic vesicle membrane,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476545.1,105326964,NC_047563.1,11071116,11094285,GO:0030424,axon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476545.1,105326964,NC_047563.1,11071116,11094285,GO:0043204,perikaryon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476547.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476547.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476547.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476547.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476547.1,105326964,NC_047563.1,11071116,11094285,GO:0030285,integral to synaptic vesicle membrane,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476547.1,105326964,NC_047563.1,11071116,11094285,GO:0030424,axon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476547.1,105326964,NC_047563.1,11071116,11094285,GO:0043204,perikaryon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476548.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476548.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476548.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476548.1,105326964,NC_047563.1,11071116,11094285,GO:0030054,cell junction,plasma membrane,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476548.1,105326964,NC_047563.1,11071116,11094285,GO:0030285,integral to synaptic vesicle membrane,other membranes,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476548.1,105326964,NC_047563.1,11071116,11094285,GO:0030424,axon,other cellular component,C
LOC105326964,0.00261513564297769,-1.1230796559528,uncharacterized protein LOC105326964 isoform X2,XM_034476548.1,105326964,NC_047563.1,11071116,11094285,GO:0043204,perikaryon,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454828.1,105342575,NC_047567.1,34278588,34294233,GO:0008305,integrin complex,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454828.1,105342575,NC_047567.1,34278588,34294233,GO:0008305,integrin complex,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454828.1,105342575,NC_047567.1,34278588,34294233,GO:0009986,cell surface,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454828.1,105342575,NC_047567.1,34278588,34294233,GO:0031430,M band,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454828.1,105342575,NC_047567.1,34278588,34294233,GO:0043005,neuron projection,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454828.1,105342575,NC_047567.1,34278588,34294233,GO:0043025,cell soma,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454828.1,105342575,NC_047567.1,34278588,34294233,GO:0055120,striated muscle dense body,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454830.1,105342575,NC_047567.1,34278669,34312079,GO:0008305,integrin complex,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454830.1,105342575,NC_047567.1,34278669,34312079,GO:0008305,integrin complex,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454830.1,105342575,NC_047567.1,34278669,34312079,GO:0009986,cell surface,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454830.1,105342575,NC_047567.1,34278669,34312079,GO:0031430,M band,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454830.1,105342575,NC_047567.1,34278669,34312079,GO:0043005,neuron projection,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454830.1,105342575,NC_047567.1,34278669,34312079,GO:0043025,cell soma,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454830.1,105342575,NC_047567.1,34278669,34312079,GO:0055120,striated muscle dense body,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454829.1,105342575,NC_047567.1,34295309,34312079,GO:0008305,integrin complex,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454829.1,105342575,NC_047567.1,34295309,34312079,GO:0008305,integrin complex,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454829.1,105342575,NC_047567.1,34295309,34312079,GO:0009986,cell surface,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454829.1,105342575,NC_047567.1,34295309,34312079,GO:0031430,M band,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454829.1,105342575,NC_047567.1,34295309,34312079,GO:0043005,neuron projection,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454829.1,105342575,NC_047567.1,34295309,34312079,GO:0043025,cell soma,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454829.1,105342575,NC_047567.1,34295309,34312079,GO:0055120,striated muscle dense body,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0001726,ruffle,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0005737,cytoplasm,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0005886,plasma membrane,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0005886,plasma membrane,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0005925,focal adhesion,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0005925,focal adhesion,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0008305,integrin complex,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0008305,integrin complex,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0009897,external side of plasma membrane,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0009897,external side of plasma membrane,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0009986,cell surface,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0014704,intercalated disc,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0014704,intercalated disc,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0016020,membrane,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0030027,lamellipodium,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0030175,filopodium,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0031594,neuromuscular junction,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0032154,cleavage furrow,other cellular component,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0032587,ruffle membrane,other membranes,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0032587,ruffle membrane,plasma membrane,C
LOC105342575,0.00879529201063943,-1.09759103394421,integrin beta pat-3-like isoform X4,XM_034454831.1,105342575,NC_047567.1,34295309,34312079,GO:0034665,alpha1-beta1 integrin complex,other membranes,C
