gene	padj	log2FoldChange	description
LOC109619273	0.00253485641899202	0.858859347481703	uncharacterized protein LOC109619273
LOC105333663	0.0126736835277812	0.860973615637105	uncharacterized protein LOC105333663
LOC105318414	0.0323373438284732	0.866132543900507	uncharacterized protein LOC105318414
LOC105318029	0.00120188511279714	0.866282079581814	uncharacterized protein LOC105318029
LOC105326610	0.014038687671581	0.866638142446043	uncharacterized protein LOC105326610
LOC105321153	1.91570595640286e-05	0.868499045514727	uncharacterized protein LOC105321153
LOC105340422	2.01125722920258e-05	0.869219566010008	uncharacterized protein LOC105340422
LOC105341193	0.00167509399348908	0.872685635834096	uncharacterized protein LOC105341193
LOC105339778	6.52752088932408e-07	0.880299817948454	uncharacterized protein LOC105339778 isoform X2
LOC105335485	1.00283681664635e-09	0.884007613126691	uncharacterized protein LOC105335485
LOC105326489	0.0179424870059916	0.88817971614819	uncharacterized protein LOC105326489
LOC105329272	0.00135325628921207	0.894118823271991	uncharacterized protein C3orf38 homolog
LOC117683175	0.0274545041719948	0.90391321698852	uncharacterized protein LOC117683175
LOC105317438	0.0171612257490906	0.907835154366246	uncharacterized protein LOC105317438
LOC105344738	0.00103381722535369	0.914545749997417	uncharacterized protein LOC105344738
LOC117689247	0.0190221996383973	0.915086002411725	uncharacterized protein LOC117689247
LOC105339052	0.0018027296701814	0.91574730753481	uncharacterized protein LOC105339052
LOC105330846	2.07615595291756e-07	0.91682850511929	uncharacterized protein LOC105330846
LOC105333456	3.4197793519208e-07	0.918662573458731	uncharacterized protein LOC105333456
LOC105344930	0.000112644087571344	0.920460157456073	uncharacterized protein LOC105344930
LOC105325509	0.0216186744242772	0.921195501414268	uncharacterized protein LOC105325509
LOC105331908	0.0458722814620007	0.922886469477863	uncharacterized protein LOC105331908
LOC105344507	0.00956388198926686	0.923479670493813	uncharacterized protein LOC105344507
LOC117682687	0.0159484929584635	0.924691869167486	uncharacterized protein LOC117682687
LOC105334304	0.00054169025367595	0.931350518413197	uncharacterized protein LOC105334304
LOC105330887	0.00652642138668364	0.933134256573162	uncharacterized protein LOC105330887 isoform X2
LOC105341773	2.56437875113182e-06	0.940907712944374	uncharacterized protein LOC105341773
LOC117685958	0.0433862052785196	0.957783581709858	uncharacterized protein LOC117685958 isoform X1
LOC105320243	0.0369335429298902	0.962237566159278	uncharacterized protein LOC105320243 isoform X2
LOC117684138	0.0101530940687301	0.966003379115147	uncharacterized protein LOC117684138
LOC117680395	0.0243841232149021	0.966410875296489	uncharacterized protein LOC117680395 isoform X2
LOC105335224	0.0326706767649204	0.973320065032959	uncharacterized protein LOC105335224
LOC105319230	0.0129799526757339	0.973940347253669	uncharacterized protein LOC105319230
LOC105337287	7.40060157368059e-06	0.974684483475078	uncharacterized protein LOC105337287
LOC105334166	0.0210150513783938	0.974946738133649	uncharacterized protein LOC105334166
LOC105320393	0.00674282198245449	0.981212085745481	uncharacterized protein LOC105320393
LOC105333740	0.00164110762634111	0.982966699589714	uncharacterized protein LOC105333740
LOC117687709	0.00338254552867895	0.983558201480855	uncharacterized protein LOC117687709
LOC117687990	0.0038623166737343	0.988754876553912	uncharacterized protein LOC117687990
LOC105336597	0.0100749926396032	0.989717677454784	uncharacterized protein LOC105336597
LOC105322358	0.000323092235102168	0.992616378022134	uncharacterized protein LOC105322358 isoform X1
LOC117681475	0.0121225629330069	0.993903804957274	uncharacterized protein LOC117681475 isoform X5
LOC105322250	0.00852919660406425	1.00134503478836	uncharacterized protein LOC105322250
LOC105340029	0.022958174870261	1.0069417351572	uncharacterized protein LOC105340029 isoform X1
LOC117682406	0.00171010483582481	1.01004074437164	uncharacterized protein LOC117682406
LOC117686947	0.0398488151028293	1.01337184308684	uncharacterized protein LOC117686947
LOC105343384	0.000773950885637881	1.02062521327721	uncharacterized protein LOC105343384 isoform X1
LOC117680427	0.0321917049099259	1.0399841231321	uncharacterized protein LOC117680427
LOC117686705	0.0313748237813479	1.06910425433108	uncharacterized protein LOC117686705 isoform X1
LOC105328450	0.0201899971078116	1.07061783742745	uncharacterized protein LOC105328450
LOC105326904	0.0314002906267895	1.07693027729738	uncharacterized protein LOC105326904
LOC109621177	0.000149980268972343	1.11513664951293	uncharacterized protein LOC109621177
LOC109618063	0.00852919660406425	1.12327541476022	uncharacterized protein LOC109618063
LOC105342445	0.00519261281665557	1.12767634517877	uncharacterized protein LOC105342445 isoform X4
LOC105334524	0.0179200368850875	1.13384185355097	uncharacterized protein LOC105334524 isoform X2
LOC105346779	2.18094616631247e-06	1.13457680004521	uncharacterized protein LOC105346779
LOC105327972	0.000241589551102755	1.14633902614457	uncharacterized protein LOC105327972 isoform X6
LOC105349056	0.000865156029261678	1.15633825393667	uncharacterized protein LOC105349056
LOC117681972	0.0247117789570532	1.15677574901648	uncharacterized protein LOC117681972 isoform X1
LOC117683723	0.00464101952776882	1.19828413305794	uncharacterized protein LOC117683723
LOC105337166	0.0081590031910202	1.19884749036532	uncharacterized protein LOC105337166
LOC117689668	7.19591805538319e-06	1.20708873439626	uncharacterized protein LOC117689668
LOC117685649	0.00168743307286364	1.23151622345528	uncharacterized protein LOC117685649
LOC105334451	0.00381214670300721	1.23694038777023	uncharacterized protein LOC105334451
LOC117682698	0.00983043706532654	1.24964569882444	uncharacterized protein LOC117682698
LOC117692887	0.00477839028298797	1.25372733355937	uncharacterized protein LOC117692887 isoform X1
LOC105336661	0.00117132297374053	1.28423857025899	uncharacterized protein LOC105336661
LOC105348178	0.00225678018584723	1.30033533121154	uncharacterized protein LOC105348178
LOC105347740	0.000112644087571344	1.30779332057639	uncharacterized protein LOC105347740
LOC117686352	0.0147888072775092	1.30813960460833	uncharacterized protein LOC117686352
LOC105321612	0.00395292600824894	1.34914522737245	uncharacterized protein LOC105321612
LOC105328294	4.09875818102424e-06	1.3526323329481	uncharacterized protein LOC105328294
LOC105336533	0.00607005379417207	1.3529067683552	uncharacterized protein LOC105336533 isoform X2
LOC117687277	0.0038623166737343	1.35378667359008	uncharacterized protein LOC117687277
LOC105332801	2.17268234395117e-05	1.35555224231129	uncharacterized protein LOC105332801 isoform X2
LOC109617651	0.000212185490891522	1.35567211501277	uncharacterized protein LOC109617651
LOC117682464	0.00085014997974866	1.36272117796559	uncharacterized protein LOC117682464 isoform X1
LOC105332036	0.0265716089196514	1.36315352734497	uncharacterized protein LOC105332036
LOC105340010	0.000336191946356033	1.37695322565675	uncharacterized protein LOC105340010
LOC117690516	0.000309045112429518	1.46568917452075	uncharacterized protein LOC117690516
LOC117680366	0.00864824077479643	1.48046511602566	uncharacterized protein LOC117680366
LOC105321605	0.00223846579459691	1.48854960731351	uncharacterized protein LOC105321605
LOC105325133	0.00906045754548971	1.52089963563927	uncharacterized protein LOC105325133
LOC105346430	2.15581200517254e-09	1.53281359848899	uncharacterized protein LOC105346430
LOC105326485	0.00415773918819192	1.60395813274594	uncharacterized protein LOC105326485
LOC117687358	0.00617725121975371	1.61644921192706	uncharacterized protein LOC117687358
LOC105325150	0.000225793937658122	1.62835987336571	uncharacterized protein LOC105325150
LOC117692984	3.92437163573711e-06	1.63466312693711	uncharacterized protein LOC117692984
LOC109617183	0.0277444783111003	1.66750900106289	uncharacterized protein LOC109617183 isoform X1
LOC117683174	0.000781418402505519	1.68590849178917	uncharacterized protein LOC117683174 isoform X2
LOC117693159	0.000920648875995171	1.69061998652439	uncharacterized protein LOC117693159 isoform X2
LOC105342216	9.2672888301861e-05	1.72061484865036	uncharacterized protein LOC105342216 isoform X2
LOC105328140	0.000937561023482262	1.7208631953986	uncharacterized protein LOC105328140
LOC105347606	0.000476099716534484	1.7258586733482	uncharacterized protein LOC105347606
LOC105326280	1.03167370848869e-05	1.76975490221489	uncharacterized protein LOC105326280
LOC105323849	0.00431061969577446	1.77300516444558	uncharacterized protein LOC105323849
LOC117681323	3.8248921743549e-05	1.78074545583631	uncharacterized protein LOC117681323 isoform X6
LOC105347399	0.0041788762540104	1.78640711033284	uncharacterized protein LOC105347399 isoform X2
LOC117690142	0.00112692535719089	1.83154441520577	uncharacterized protein LOC117690142
LOC117684713	9.14083128587896e-05	2.02256301632824	uncharacterized protein LOC117684713
LOC117680957	0.0488621602163662	2.20055716385124	uncharacterized protein LOC117680957
LOC105347604	2.23516144041474e-09	2.35730898228242	uncharacterized protein LOC105347604
LOC117693157	0.000496479226708793	2.3944018975829	uncharacterized protein LOC117693157
LOC105333327	2.22894364109853e-10	2.47718596273717	uncharacterized protein LOC105333327
LOC105322229	4.51973659902605e-05	2.52686948277338	uncharacterized protein LOC105322229
LOC117690570	0.00459033264669537	2.90510996597142	uncharacterized protein LOC117690570 isoform X2
LOC105345266	1.03069373903169e-05	3.08409320222685	uncharacterized protein LOC105345266 isoform X2
LOC105339624	1.45843858721408e-20	3.92504836098305	uncharacterized protein LOC105339624
