num,year,month,day,hour,minute,trt,combo,temp,sal,pH
1174,2021,6,21,3,30,acclimation,8_5_3,20.3,29.8,8.11
1175,2021,6,21,3,40,acclimation,8_5_3,20.1,29.8,8.11
1176,2021,6,21,3,50,acclimation,8_5_3,19.8,29.8,8.1
1177,2021,6,21,4,0,acclimation,8_5_4,19.7,29.8,8.11
1178,2021,6,21,4,10,acclimation,8_5_4,19.5,29.8,8.11
1179,2021,6,21,4,20,acclimation,8_5_4,19.8,29.7,8.11
1180,2021,6,21,4,30,acclimation,8_5_4,19.5,29.7,8.11
1181,2021,6,21,4,40,acclimation,8_5_4,20,29.7,8.11
1182,2021,6,21,4,50,acclimation,8_5_4,19.7,29.7,8.11
1183,2021,6,21,5,0,acclimation,8_5_5,19.8,29.7,8.11
1184,2021,6,21,5,10,acclimation,8_5_5,19.4,29.8,8.11
1185,2021,6,21,5,20,acclimation,8_5_5,19.8,29.8,8.11
1186,2021,6,21,5,30,acclimation,8_5_5,19.9,29.8,8.11
1187,2021,6,21,5,40,acclimation,8_5_5,19.6,29.7,8.11
1188,2021,6,21,5,50,acclimation,8_5_5,19.3,29.6,8.11
1189,2021,6,21,6,0,acclimation,8_5_6,19.5,29.6,8.11
1190,2021,6,21,6,10,acclimation,8_5_6,19.3,29.6,8.12
1191,2021,6,21,6,20,acclimation,8_5_6,19.4,29.6,8.11
1192,2021,6,21,6,30,acclimation,8_5_6,19.6,29.6,8.1
1193,2021,6,21,6,40,acclimation,8_5_6,19.8,29.6,8.11
1194,2021,6,21,6,50,acclimation,8_5_6,19.6,29.6,8.12
1195,2021,6,21,7,0,acclimation,8_5_7,19.4,29.6,8.11
1196,2021,6,21,7,10,acclimation,8_5_7,19.5,29.6,8.1
1197,2021,6,21,7,20,acclimation,8_5_7,19.7,29.6,8.12
1198,2021,6,21,7,30,acclimation,8_5_7,19.8,29.6,8.12
1199,2021,6,21,7,40,acclimation,8_5_7,19.4,29.6,8.11
1200,2021,6,21,7,50,acclimation,8_5_7,19.7,29.6,8.11
1201,2021,6,21,8,0,acclimation,8_5_8,19.3,29.6,8.12
1202,2021,6,21,8,10,acclimation,8_5_8,19.4,29.7,8.12
1203,2021,6,21,8,20,acclimation,8_5_8,19.6,29.7,8.1
1204,2021,6,21,8,30,acclimation,8_5_8,19.7,29.6,8.11
1205,2021,6,21,8,40,acclimation,8_5_8,19.7,29.6,8.11
1206,2021,6,21,8,50,acclimation,8_5_8,19.6,29.6,8.11
1207,2021,6,21,9,0,acclimation,8_5_9,19,29.6,8.12
1208,2021,6,21,9,10,acclimation,8_5_9,19.1,29.7,8.11
1209,2021,6,21,9,20,acclimation,8_5_9,19.2,29.7,8.1
1210,2021,6,21,9,30,acclimation,8_5_9,19,29.8,8.12
1211,2021,6,21,9,40,acclimation,8_5_9,19.6,29.7,8.1
1212,2021,6,21,9,50,acclimation,8_5_9,19.4,29.7,8.11
1213,2021,6,21,10,0,acclimation,8_5_10,19.3,29.7,8.1
1214,2021,6,21,10,10,acclimation,8_5_10,19.4,29.7,8.1
1215,2021,6,21,10,20,acclimation,8_5_10,19.2,29.7,8.1
1216,2021,6,21,10,30,acclimation,8_5_10,19,29.7,8.11
1217,2021,6,21,10,40,acclimation,8_5_10,19,29.7,8.11
1218,2021,6,21,10,50,acclimation,8_5_10,18.7,29.8,8.12
1219,2021,6,21,11,0,acclimation,8_5_11,18.7,29.7,8.11
1220,2021,6,21,11,10,acclimation,8_5_11,19.2,29.7,8.11
1221,2021,6,21,11,20,acclimation,8_5_11,18.8,29.7,8.11
1222,2021,6,21,11,30,acclimation,8_5_11,19.2,29.8,8.12
1223,2021,6,21,11,40,acclimation,8_5_11,19.3,29.9,8.11
1224,2021,6,21,11,50,acclimation,8_5_11,19.3,29.8,8.11
1225,2021,6,21,12,0,acclimation,8_5_12,19,29.8,8.1
1226,2021,6,21,12,10,acclimation,8_5_12,18.8,29.8,8.11
1227,2021,6,21,12,20,acclimation,8_5_12,19.1,29.8,8.12
1228,2021,6,21,12,30,acclimation,8_5_12,18.7,29.9,8.11
1229,2021,6,21,12,40,acclimation,8_5_12,19,29.8,8.11
1230,2021,6,21,12,50,acclimation,8_5_12,19.5,29.8,8.11
1231,2021,6,21,13,0,acclimation,8_5_13,19.3,29.8,8.11
1232,2021,6,21,13,10,acclimation,8_5_13,19.3,29.8,8.11
1233,2021,6,21,13,20,acclimation,8_5_13,19.6,29.8,8.11
1234,2021,6,21,13,30,acclimation,8_5_13,18.9,29.7,8.12
1235,2021,6,21,13,40,acclimation,8_5_13,19.1,29.7,8.12
1236,2021,6,21,13,50,acclimation,8_5_13,19.3,29.7,8.11
1237,2021,6,21,14,0,acclimation,8_5_14,19.1,29.7,8.12
1238,2021,6,21,14,10,acclimation,8_5_14,19.3,29.7,8.12
1239,2021,6,21,14,20,acclimation,8_5_14,18.9,29.6,8.11
1240,2021,6,21,14,30,acclimation,8_5_14,19,29.6,8.11
1241,2021,6,21,14,40,acclimation,8_5_14,18.8,29.6,8.11
1242,2021,6,21,14,50,acclimation,8_5_14,18.7,29.6,8.11
1243,2021,6,21,15,0,acclimation,8_5_15,18.8,29.6,8.12
1244,2021,6,21,15,10,acclimation,8_5_15,19.1,29.7,8.11
1245,2021,6,21,15,20,acclimation,8_5_15,18.8,29.7,8.12
1246,2021,6,21,15,30,acclimation,8_5_15,18.9,29.7,8.11
1247,2021,6,21,15,40,acclimation,8_5_15,19,29.6,8.11
1248,2021,6,21,15,50,acclimation,8_5_15,19,29.7,8.11
1249,2021,6,21,16,0,acclimation,8_5_16,18.8,29.7,8.12
1250,2021,6,21,16,10,acclimation,8_5_16,18.9,29.7,8.12
1251,2021,6,21,16,20,acclimation,8_5_16,19.1,29.6,8.12
1252,2021,6,21,16,30,acclimation,8_5_16,18.6,29.5,8.11
1253,2021,6,21,16,40,acclimation,8_5_16,19.1,29.6,8.12
1254,2021,6,21,16,50,acclimation,8_5_16,18.8,29.6,8.12
1255,2021,6,21,17,0,acclimation,8_5_17,18.8,29.6,8.11
1256,2021,6,21,17,10,acclimation,8_5_17,18.5,29.5,8.1
1257,2021,6,21,17,20,acclimation,8_5_17,19.2,29.4,8.1
1258,2021,6,21,17,30,acclimation,8_5_17,19.2,29.4,8.11
1259,2021,6,21,17,40,acclimation,8_5_17,19,29.3,8.11
1260,2021,6,21,17,50,acclimation,8_5_17,19.5,29.4,8.11
1261,2021,6,21,18,0,acclimation,8_5_18,19.6,29.3,8.11
1262,2021,6,21,18,10,acclimation,8_5_18,19.4,29.2,8.12
1263,2021,6,21,18,20,acclimation,8_5_18,19.7,29.2,8.11
1264,2021,6,21,18,30,acclimation,8_5_18,19.6,29.3,8.11
1265,2021,6,21,18,40,acclimation,8_5_18,19,29.4,8.1
1266,2021,6,21,18,50,acclimation,8_5_18,19.4,29.4,8.1
1267,2021,6,21,19,0,acclimation,8_5_19,19.2,29.4,8.1
1268,2021,6,21,19,10,acclimation,8_5_19,19.3,29.5,8.11
1269,2021,6,21,19,20,acclimation,8_5_19,19,29.6,8.11
1270,2021,6,21,19,30,acclimation,8_5_19,19,29.6,8.1
1271,2021,6,21,19,40,acclimation,8_5_19,19.5,29.6,8.12
1272,2021,6,21,19,50,acclimation,8_5_19,19,29.5,8.11
1273,2021,6,21,20,0,acclimation,8_5_20,18.8,29.4,8.11
1274,2021,6,21,20,10,acclimation,8_5_20,19.2,29.5,8.11
1275,2021,6,21,20,20,acclimation,8_5_20,19.2,29.5,8.11
1276,2021,6,21,20,30,acclimation,8_5_20,18.9,29.6,8.11
1277,2021,6,21,20,40,acclimation,8_5_20,19,29.6,8.11
1278,2021,6,21,20,50,acclimation,8_5_20,19.2,29.5,8.11
1279,2021,6,21,21,0,acclimation,8_5_21,19.2,29.5,8.12
1280,2021,6,21,21,10,acclimation,8_5_21,19.3,29.5,8.1
1281,2021,6,21,21,20,acclimation,8_5_21,19.5,29.6,8.11
1282,2021,6,21,21,30,acclimation,8_5_21,19.4,29.7,8.12
1283,2021,6,21,21,40,acclimation,8_5_21,19.6,29.7,8.11
1284,2021,6,21,21,50,acclimation,8_5_21,19.5,29.8,8.11
1285,2021,6,21,22,0,acclimation,8_5_22,19.2,29.8,8.11
1286,2021,6,21,22,10,acclimation,8_5_22,18.9,29.8,8.12
1287,2021,6,21,22,20,acclimation,8_5_22,18.6,29.8,8.12
1288,2021,6,21,22,30,acclimation,8_5_22,19,29.9,8.1
1289,2021,6,21,22,40,acclimation,8_5_22,18.7,29.9,8.11
1290,2021,6,21,22,50,acclimation,8_5_22,18.8,29.9,8.12
1291,2021,6,21,23,0,acclimation,8_5_23,19.1,29.9,8.11
1292,2021,6,21,23,10,acclimation,8_5_23,18.7,29.9,8.1
1293,2021,6,21,23,20,acclimation,8_5_23,19,30,8.11
1294,2021,6,21,23,30,acclimation,8_5_23,18.8,30,8.11
1295,2021,6,21,23,40,acclimation,8_5_23,19.1,30.1,8.11
1296,2021,6,21,23,50,acclimation,8_5_23,18.9,30.1,8.11
1297,2021,6,22,0,0,acclimation,8_6_0,19,30.1,8.11
1298,2021,6,22,0,10,acclimation,8_6_0,18.9,30.2,8.11
1299,2021,6,22,0,20,acclimation,8_6_0,18.8,30.2,8.1
1300,2021,6,22,0,30,acclimation,8_6_0,18.8,30.2,8.1
1301,2021,6,22,0,40,acclimation,8_6_0,18.9,30.2,8.11
1302,2021,6,22,0,50,acclimation,8_6_0,19.1,30.2,8.11
1303,2021,6,22,1,0,acclimation,8_6_1,18.8,30.3,8.12
1304,2021,6,22,1,10,acclimation,8_6_1,18.6,30.3,8.11
1305,2021,6,22,1,20,acclimation,8_6_1,18.4,30.3,8.12
1306,2021,6,22,1,30,acclimation,8_6_1,18.3,30.3,8.11
1307,2021,6,22,1,40,acclimation,8_6_1,18.1,30.3,8.11
1308,2021,6,22,1,50,acclimation,8_6_1,18.4,30.3,8.11
1309,2021,6,22,2,0,acclimation,8_6_2,18.5,30.4,8.11
1310,2021,6,22,2,10,acclimation,8_6_2,18.7,30.4,8.1
1311,2021,6,22,2,20,acclimation,8_6_2,18.5,30.3,8.1
1312,2021,6,22,2,30,acclimation,8_6_2,18.6,30.3,8.11
1313,2021,6,22,2,40,acclimation,8_6_2,18.8,30.3,8.1
1314,2021,6,22,2,50,acclimation,8_6_2,18.8,30.2,8.11
1315,2021,6,22,3,0,acclimation,8_6_3,18.9,30.2,8.11
1316,2021,6,22,3,10,acclimation,8_6_3,18.8,30.2,8.11
1317,2021,6,22,3,20,acclimation,8_6_3,19.1,30.2,8.11
1318,2021,6,22,3,30,acclimation,8_6_3,19,30.2,8.1
1319,2021,6,22,3,40,acclimation,8_6_3,19,30.3,8.11
1320,2021,6,22,3,50,acclimation,8_6_3,18.9,30.3,8.11
1321,2021,6,22,4,0,acclimation,8_6_4,18.9,30.3,8.11
1322,2021,6,22,4,10,acclimation,8_6_4,19.5,30.4,8.11
1323,2021,6,22,4,20,acclimation,8_6_4,19.3,30.5,8.11
1324,2021,6,22,4,30,acclimation,8_6_4,19.4,30.5,8.11
1325,2021,6,22,4,40,acclimation,8_6_4,18.9,30.5,8.12
1326,2021,6,22,4,50,acclimation,8_6_4,19.3,30.5,8.11
1327,2021,6,22,5,0,acclimation,8_6_5,18.7,30.5,8.11
1328,2021,6,22,5,10,acclimation,8_6_5,19.2,30.5,8.11
1329,2021,6,22,5,20,acclimation,8_6_5,19.2,30.5,8.11
1330,2021,6,22,5,30,acclimation,8_6_5,19.2,30.5,8.11
1331,2021,6,22,5,40,acclimation,8_6_5,19.3,30.5,8.12
1332,2021,6,22,5,50,acclimation,8_6_5,19.4,30.5,8.11
1333,2021,6,22,6,0,acclimation,8_6_6,19.4,30.5,8.1
1334,2021,6,22,6,10,acclimation,8_6_6,19.1,30.5,8.11
1335,2021,6,22,6,20,acclimation,8_6_6,19.4,30.5,8.11
1336,2021,6,22,6,30,acclimation,8_6_6,19,30.5,8.11
1337,2021,6,22,6,40,acclimation,8_6_6,19.2,30.4,8.11
1338,2021,6,22,6,50,acclimation,8_6_6,19.5,30.3,8.11
1339,2021,6,22,7,0,acclimation,8_6_7,18.9,30.4,8.12
1340,2021,6,22,7,10,acclimation,8_6_7,19,30.4,8.13
1341,2021,6,22,7,20,acclimation,8_6_7,19.1,30.4,8.12
1342,2021,6,22,7,30,acclimation,8_6_7,18.5,30.3,8.11
1343,2021,6,22,7,40,acclimation,8_6_7,18.7,30.2,8.12
1344,2021,6,22,7,50,acclimation,8_6_7,18.8,30.1,8.12
1345,2021,6,22,8,0,acclimation,8_6_8,18.7,30.1,8.12
1346,2021,6,22,8,10,acclimation,8_6_8,18.5,30,8.11
1347,2021,6,22,8,20,acclimation,8_6_8,18.7,30.1,8.12
1348,2021,6,22,8,30,acclimation,8_6_8,18.6,30.1,8.12
1349,2021,6,22,8,40,acclimation,8_6_8,18.5,30.1,8.11
1350,2021,6,22,8,50,acclimation,8_6_8,18.4,30.1,8.12
1351,2021,6,22,9,0,acclimation,8_6_9,18.2,30.2,8.11
1352,2021,6,22,9,10,acclimation,8_6_9,18.1,30.3,8.12
1353,2021,6,22,9,20,acclimation,8_6_9,18.3,30.3,8.12
1354,2021,6,22,9,30,acclimation,8_6_9,18.1,30.3,8.12
1355,2021,6,22,9,40,acclimation,8_6_9,18.1,30.3,8.12
1356,2021,6,22,9,50,acclimation,8_6_9,18.3,30.3,8.12
1357,2021,6,22,10,0,acclimation,8_6_10,18.1,30.2,8.12
1358,2021,6,22,10,10,acclimation,8_6_10,17.9,30.2,8.13
1359,2021,6,22,10,20,acclimation,8_6_10,17.8,30.2,8.13
1360,2021,6,22,10,30,acclimation,8_6_10,17.8,30.2,8.12
1361,2021,6,22,10,40,acclimation,8_6_10,17.9,30.3,8.12
1362,2021,6,22,10,50,acclimation,8_6_10,17.9,30.4,8.12
1363,2021,6,22,11,0,acclimation,8_6_11,17.7,30.4,8.13
1364,2021,6,22,11,10,acclimation,8_6_11,18.1,30.5,8.12
1365,2021,6,22,11,20,acclimation,8_6_11,17.9,30.4,8.12
1366,2021,6,22,11,30,acclimation,8_6_11,18,30.3,8.12
1367,2021,6,22,11,40,acclimation,8_6_11,18.2,30.3,8.12
1368,2021,6,22,11,50,acclimation,8_6_11,18.3,30.3,8.13
1369,2021,6,22,12,0,acclimation,8_6_12,18.1,30.3,8.13
1370,2021,6,22,12,10,acclimation,8_6_12,18.2,30.2,8.12
1371,2021,6,22,12,20,acclimation,8_6_12,18.3,30.2,8.12
1372,2021,6,22,12,30,acclimation,8_6_12,18.1,30.2,8.12
1373,2021,6,22,12,40,acclimation,8_6_12,17.8,30.2,8.12
1374,2021,6,22,12,50,acclimation,8_6_12,17.8,30.3,8.12
1375,2021,6,22,13,0,acclimation,8_6_13,18,30.2,8.13
1376,2021,6,22,13,10,acclimation,8_6_13,18.1,30.2,8.12
1377,2021,6,22,13,20,acclimation,8_6_13,17.8,30.2,8.11
1378,2021,6,22,13,30,acclimation,8_6_13,17.7,30.2,8.12
1379,2021,6,22,13,40,acclimation,8_6_13,18.2,30.2,8.11
1380,2021,6,22,13,50,acclimation,8_6_13,17.9,30.2,8.12
1381,2021,6,22,14,0,acclimation,8_6_14,17.6,30.1,8.13
1382,2021,6,22,14,10,acclimation,8_6_14,17.9,30.1,8.12
1383,2021,6,22,14,20,acclimation,8_6_14,18,30.1,8.12
1384,2021,6,22,14,30,acclimation,8_6_14,18,30.1,8.12
1385,2021,6,22,14,40,acclimation,8_6_14,18.1,30,8.11
1386,2021,6,22,14,50,acclimation,8_6_14,17.7,30,8.12
1387,2021,6,22,15,0,acclimation,8_6_15,18.2,29.9,8.12
1388,2021,6,22,15,10,acclimation,8_6_15,18,29.8,8.12
1389,2021,6,22,15,20,acclimation,8_6_15,17.8,29.8,8.13
1390,2021,6,22,15,30,acclimation,8_6_15,18,29.7,8.12
1391,2021,6,22,15,40,acclimation,8_6_15,18.1,29.8,8.11
1392,2021,6,22,15,50,acclimation,8_6_15,17.9,29.8,8.12
1393,2021,6,22,16,0,acclimation,8_6_16,18.2,29.8,8.12
1394,2021,6,22,16,10,acclimation,8_6_16,18.2,29.8,8.13
1395,2021,6,22,16,20,acclimation,8_6_16,18.1,29.8,8.12
1396,2021,6,22,16,30,acclimation,8_6_16,17.8,29.9,8.12
1397,2021,6,22,16,40,acclimation,8_6_16,18.2,29.9,8.13
1398,2021,6,22,16,50,acclimation,8_6_16,18.6,29.9,8.12
1399,2021,6,22,17,0,acclimation,8_6_17,18.1,30,8.12
1400,2021,6,22,17,10,acclimation,8_6_17,18,30,8.13
1401,2021,6,22,17,20,acclimation,8_6_17,18.3,29.9,8.13
1402,2021,6,22,17,30,acclimation,8_6_17,18.4,30,8.13
1403,2021,6,22,17,40,acclimation,8_6_17,18.5,30.1,8.13
1404,2021,6,22,17,50,acclimation,8_6_17,18.6,30.1,8.12
1405,2021,6,22,18,0,acclimation,8_6_18,18.5,30.1,8.13
1406,2021,6,22,18,10,acclimation,8_6_18,18.7,30.2,8.12
1407,2021,6,22,18,20,acclimation,8_6_18,18.8,30.2,8.11
1408,2021,6,22,18,30,acclimation,8_6_18,18.4,30.2,8.13
1409,2021,6,22,18,40,acclimation,8_6_18,18.7,30.1,8.12
1410,2021,6,22,18,50,acclimation,8_6_18,18.6,30.1,8.11
1411,2021,6,22,19,0,acclimation,8_6_19,18.5,30.1,8.13
1412,2021,6,22,19,10,acclimation,8_6_19,18.7,30.1,8.12
1413,2021,6,22,19,20,acclimation,8_6_19,18.4,30.1,8.11
1414,2021,6,22,19,30,acclimation,8_6_19,18.9,30.1,8.13
1415,2021,6,22,19,40,acclimation,8_6_19,18.5,30.2,8.12
1416,2021,6,22,19,50,acclimation,8_6_19,18.8,30.2,8.12
1417,2021,6,22,20,0,acclimation,8_6_20,18.6,30.1,8.12
1418,2021,6,22,20,10,acclimation,8_6_20,18.6,30.1,8.12
1419,2021,6,22,20,20,acclimation,8_6_20,19,30,8.13
1420,2021,6,22,20,30,acclimation,8_6_20,18.5,30,8.11
1421,2021,6,22,20,40,acclimation,8_6_20,18.7,29.9,8.12
1422,2021,6,22,20,50,acclimation,8_6_20,18.3,29.9,8.12
1423,2021,6,22,21,0,acclimation,8_6_21,18.4,29.9,8.12
1424,2021,6,22,21,10,acclimation,8_6_21,19.1,29.9,8.12
1425,2021,6,22,21,20,acclimation,8_6_21,18.7,29.8,8.12
1426,2021,6,22,21,30,acclimation,8_6_21,19,29.8,8.12
1427,2021,6,22,21,40,acclimation,8_6_21,18.8,29.8,8.12
1428,2021,6,22,21,50,acclimation,8_6_21,19.2,29.8,8.12
1429,2021,6,22,22,0,acclimation,8_6_22,19,29.9,8.11
1430,2021,6,22,22,10,acclimation,8_6_22,19.3,30,8.11
1431,2021,6,22,22,20,acclimation,8_6_22,19.1,30,8.12
1432,2021,6,22,22,30,acclimation,8_6_22,19,30,8.12
1433,2021,6,22,22,40,acclimation,8_6_22,19.4,30,8.11
1434,2021,6,22,22,50,acclimation,8_6_22,19,30,8.12
1435,2021,6,22,23,0,acclimation,8_6_23,19.3,30,8.13
1436,2021,6,22,23,10,acclimation,8_6_23,19.1,30,8.13
1437,2021,6,22,23,20,acclimation,8_6_23,18.7,29.9,8.12
1438,2021,6,22,23,30,acclimation,8_6_23,18.6,30,8.12
1439,2021,6,22,23,40,acclimation,8_6_23,18.5,30.1,8.12
1440,2021,6,22,23,50,acclimation,8_6_23,18.6,30.1,8.11
1441,2021,6,23,0,0,acclimation,8_7_0,18.6,30.1,8.12
1442,2021,6,23,0,10,acclimation,8_7_0,18.8,30.1,8.12
1443,2021,6,23,0,20,acclimation,8_7_0,18.7,30.1,8.12
1444,2021,6,23,0,30,acclimation,8_7_0,18.7,30,8.12
1445,2021,6,23,0,40,acclimation,8_7_0,18.9,30,8.12
1446,2021,6,23,0,50,acclimation,8_7_0,19.1,30,8.12
1447,2021,6,23,1,0,acclimation,8_7_1,19,30,8.13
1448,2021,6,23,1,10,acclimation,8_7_1,19.3,29.9,8.12
1449,2021,6,23,1,20,acclimation,8_7_1,19.2,29.9,8.12
1450,2021,6,23,1,30,acclimation,8_7_1,19.4,29.9,8.12
1451,2021,6,23,1,40,acclimation,8_7_1,19.6,29.9,8.12
1452,2021,6,23,1,50,acclimation,8_7_1,19.7,29.8,8.13
1453,2021,6,23,2,0,acclimation,8_7_2,19.1,29.9,8.12
1454,2021,6,23,2,10,acclimation,8_7_2,19.2,29.9,8.12
1455,2021,6,23,2,20,acclimation,8_7_2,19.3,29.9,8.11
1456,2021,6,23,2,30,acclimation,8_7_2,19.2,30,8.12
1457,2021,6,23,2,40,acclimation,8_7_2,18.8,30,8.12
1458,2021,6,23,2,50,acclimation,8_7_2,19.5,30,8.12
1459,2021,6,23,3,0,acclimation,8_7_3,19.3,30,8.12
1460,2021,6,23,3,10,acclimation,8_7_3,19.1,30,8.12
1461,2021,6,23,3,20,acclimation,8_7_3,19.3,29.9,8.13
1462,2021,6,23,3,30,acclimation,8_7_3,19.3,29.9,8.12
1463,2021,6,23,3,40,acclimation,8_7_3,19.4,29.9,8.12
1464,2021,6,23,3,50,acclimation,8_7_3,19.5,29.9,8.12
1465,2021,6,23,4,0,acclimation,8_7_4,19.5,29.9,8.12
1466,2021,6,23,4,10,acclimation,8_7_4,19.4,30,8.12
1467,2021,6,23,4,20,acclimation,8_7_4,19.5,30.1,8.12
1468,2021,6,23,4,30,acclimation,8_7_4,19.7,30.1,8.12
1469,2021,6,23,4,40,acclimation,8_7_4,19.2,30.1,8.12
1470,2021,6,23,4,50,acclimation,8_7_4,19.3,30.2,8.13
1471,2021,6,23,5,0,acclimation,8_7_5,19.2,30.2,8.12
1472,2021,6,23,5,10,acclimation,8_7_5,19.1,30.2,8.12
1473,2021,6,23,5,20,acclimation,8_7_5,18.8,30.1,8.12
1474,2021,6,23,5,30,acclimation,8_7_5,18.7,30.1,8.13
1475,2021,6,23,5,40,acclimation,8_7_5,18.9,30.1,8.12
1476,2021,6,23,5,50,acclimation,8_7_5,18.8,30.2,8.12
1477,2021,6,23,6,0,acclimation,8_7_6,18.9,30.1,8.13
1478,2021,6,23,6,10,acclimation,8_7_6,18.8,30,8.13
1479,2021,6,23,6,20,acclimation,8_7_6,18.6,30,8.12
1480,2021,6,23,6,30,acclimation,8_7_6,18.7,30.1,8.12
1481,2021,6,23,6,40,acclimation,8_7_6,18.5,30.2,8.12
1482,2021,6,23,6,50,acclimation,8_7_6,18.4,30.3,8.11
1483,2021,6,23,7,0,acclimation,8_7_7,18.5,30.2,8.11
1484,2021,6,23,7,10,acclimation,8_7_7,17.8,30.2,8.12
1485,2021,6,23,7,20,acclimation,8_7_7,18.5,30.2,8.12
1486,2021,6,23,7,30,acclimation,8_7_7,18.5,30.2,8.12
1487,2021,6,23,7,40,acclimation,8_7_7,18.2,30.2,8.12
1488,2021,6,23,7,50,acclimation,8_7_7,18.2,30.2,8.12
1489,2021,6,23,8,0,acclimation,8_7_8,18.3,30.2,8.13
1490,2021,6,23,8,10,acclimation,8_7_8,18.5,30.1,8.12
1491,2021,6,23,8,20,acclimation,8_7_8,18.5,30,8.12
1492,2021,6,23,8,30,acclimation,8_7_8,18.4,30,8.11
1493,2021,6,23,8,40,acclimation,8_7_8,18.2,30,8.12
1494,2021,6,23,8,50,acclimation,8_7_8,18.4,29.9,8.12
1495,2021,6,23,9,0,acclimation,8_7_9,18.3,29.8,8.13
1496,2021,6,23,9,10,acclimation,8_7_9,18.5,29.7,8.12
1497,2021,6,23,9,20,acclimation,8_7_9,18.1,29.7,8.12
1498,2021,6,23,9,30,acclimation,8_7_9,18.5,29.7,8.13
1499,2021,6,23,9,40,acclimation,8_7_9,18.7,29.7,8.12
1500,2021,6,23,9,50,acclimation,8_7_9,18.6,29.7,8.12
1501,2021,6,23,10,0,acclimation,8_7_10,18.6,29.6,8.12
1502,2021,6,23,10,10,acclimation,8_7_10,18.8,29.7,8.12
1503,2021,6,23,10,20,acclimation,8_7_10,19,29.7,8.13
1504,2021,6,23,10,30,acclimation,8_7_10,18.6,29.7,8.11
1505,2021,6,23,10,40,acclimation,8_7_10,18.6,29.8,8.12
1506,2021,6,23,10,50,acclimation,8_7_10,19.1,29.8,8.13
1507,2021,6,23,11,0,acclimation,8_7_11,18.5,29.8,8.12
1508,2021,6,23,11,10,acclimation,8_7_11,19.1,29.8,8.12
1509,2021,6,23,11,20,acclimation,8_7_11,18.9,29.8,8.13
1510,2021,6,23,11,30,acclimation,8_7_11,18.9,29.8,8.12
1511,2021,6,23,11,40,acclimation,8_7_11,19.1,29.8,8.12
1512,2021,6,23,11,50,acclimation,8_7_11,19.5,29.8,8.11
1513,2021,6,23,12,0,acclimation,8_7_12,19.5,29.7,8.11
1514,2021,6,23,12,10,acclimation,8_7_12,19.2,29.7,8.12
1515,2021,6,23,12,20,acclimation,8_7_12,19.2,29.7,8.12
1516,2021,6,23,12,30,acclimation,8_7_12,19.6,29.8,8.11
1517,2021,6,23,12,40,acclimation,8_7_12,19.4,29.8,8.13
1518,2021,6,23,12,50,acclimation,8_7_12,19.7,29.8,8.11
1519,2021,6,23,13,0,acclimation,8_7_13,19.1,29.8,8.12
1520,2021,6,23,13,10,acclimation,8_7_13,19.1,29.8,8.12
1521,2021,6,23,13,20,acclimation,8_7_13,19.7,29.7,8.12
1522,2021,6,23,13,30,acclimation,8_7_13,19.5,29.7,8.11
1523,2021,6,23,13,40,acclimation,8_7_13,19.5,29.6,8.12
1524,2021,6,23,13,50,acclimation,8_7_13,19.1,29.7,8.11
1525,2021,6,23,14,0,acclimation,8_7_14,19.5,29.8,8.12
1526,2021,6,23,14,10,acclimation,8_7_14,19.5,29.9,8.13
1527,2021,6,23,14,20,acclimation,8_7_14,19.8,29.9,8.13
1528,2021,6,23,14,30,acclimation,8_7_14,19.8,30,8.13
1529,2021,6,23,14,40,acclimation,8_7_14,20,30,8.12
1530,2021,6,23,14,50,acclimation,8_7_14,19.7,30,8.13
1531,2021,6,23,15,0,acclimation,8_7_15,19.8,30,8.13
1532,2021,6,23,15,10,acclimation,8_7_15,20.1,30.1,8.13
1533,2021,6,23,15,20,acclimation,8_7_15,20.3,30.2,8.12
1534,2021,6,23,15,30,acclimation,8_7_15,20.1,30.3,8.12
1535,2021,6,23,15,40,acclimation,8_7_15,19.7,30.3,8.13
1536,2021,6,23,15,50,acclimation,8_7_15,20,30.3,8.14
1537,2021,6,23,16,0,acclimation,8_7_16,19.9,30.3,8.13
1538,2021,6,23,16,10,acclimation,8_7_16,19.8,30.2,8.14
1539,2021,6,23,16,20,acclimation,8_7_16,19.1,30.2,8.12
1540,2021,6,23,16,30,acclimation,8_7_16,19.3,30.2,8.13
1541,2021,6,23,16,40,acclimation,8_7_16,19.5,30.2,8.14
1542,2021,6,23,16,50,acclimation,8_7_16,19.6,30.1,8.13
1543,2021,6,23,17,0,acclimation,8_7_17,19.5,30.1,8.13
1544,2021,6,23,17,10,acclimation,8_7_17,19.4,30,8.14
1545,2021,6,23,17,20,acclimation,8_7_17,19.5,30,8.14
1546,2021,6,23,17,30,acclimation,8_7_17,19.2,29.9,8.13
1547,2021,6,23,17,40,acclimation,8_7_17,19.2,29.9,8.13
1548,2021,6,23,17,50,acclimation,8_7_17,19.5,29.9,8.12
1549,2021,6,23,18,0,acclimation,8_7_18,19.3,30,8.13
1550,2021,6,23,18,10,acclimation,8_7_18,19.5,30,8.13
1551,2021,6,23,18,20,acclimation,8_7_18,19.7,30,8.13
1552,2021,6,23,18,30,acclimation,8_7_18,19.3,30.1,8.13
1553,2021,6,23,18,40,acclimation,8_7_18,19.5,30.1,8.12
1554,2021,6,23,18,50,acclimation,8_7_18,19.5,30.1,8.13
